GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US120110602132,120110602132,"Block Group 2, Census Tract 602.13, Broward County, Florida",21838,6751
1500000US120110603021,120110603021,"Block Group 1, Census Tract 603.02, Broward County, Florida",58878,17249
1500000US120110603022,120110603022,"Block Group 2, Census Tract 603.02, Broward County, Florida",30508,5864
1500000US120110603023,120110603023,"Block Group 3, Census Tract 603.02, Broward County, Florida",19040,8038
1500000US120110603031,120110603031,"Block Group 1, Census Tract 603.03, Broward County, Florida",23219,7306
1500000US120110603032,120110603032,"Block Group 2, Census Tract 603.03, Broward County, Florida",32819,9934
1500000US120110603033,120110603033,"Block Group 3, Census Tract 603.03, Broward County, Florida",24406,6869
1500000US120110603041,120110603041,"Block Group 1, Census Tract 603.04, Broward County, Florida",32639,10169
1500000US120110603051,120110603051,"Block Group 1, Census Tract 603.05, Broward County, Florida",48932,6198
1500000US120110603061,120110603061,"Block Group 1, Census Tract 603.06, Broward County, Florida",30825,6033
1500000US120110604011,120110604011,"Block Group 1, Census Tract 604.01, Broward County, Florida",50515,14790
1500000US120110604012,120110604012,"Block Group 2, Census Tract 604.01, Broward County, Florida",27005,5306
1500000US120110604021,120110604021,"Block Group 1, Census Tract 604.02, Broward County, Florida",44000,30553
1500000US120110604022,120110604022,"Block Group 2, Census Tract 604.02, Broward County, Florida",31659,10864
1500000US120110604023,120110604023,"Block Group 3, Census Tract 604.02, Broward County, Florida",32604,9391
1500000US120110604031,120110604031,"Block Group 1, Census Tract 604.03, Broward County, Florida",33207,6951
1500000US120110604032,120110604032,"Block Group 2, Census Tract 604.03, Broward County, Florida",30291,5452
1500000US120110604033,120110604033,"Block Group 3, Census Tract 604.03, Broward County, Florida",38054,9980
1500000US120110605011,120110605011,"Block Group 1, Census Tract 605.01, Broward County, Florida",62563,11739
1500000US120110605012,120110605012,"Block Group 2, Census Tract 605.01, Broward County, Florida",41683,20497
1500000US120110605013,120110605013,"Block Group 3, Census Tract 605.01, Broward County, Florida",71731,37179
1500000US120110605014,120110605014,"Block Group 4, Census Tract 605.01, Broward County, Florida",58438,9091
1500000US120110605015,120110605015,"Block Group 5, Census Tract 605.01, Broward County, Florida",65658,10070
1500000US120110605031,120110605031,"Block Group 1, Census Tract 605.03, Broward County, Florida",87188,41710
1500000US120110605032,120110605032,"Block Group 2, Census Tract 605.03, Broward County, Florida",83885,15043
1500000US120110605033,120110605033,"Block Group 3, Census Tract 605.03, Broward County, Florida",85000,16346
1500000US120110605041,120110605041,"Block Group 1, Census Tract 605.04, Broward County, Florida",83854,9311
1500000US120110605042,120110605042,"Block Group 2, Census Tract 605.04, Broward County, Florida",114839,24816
1500000US120110605051,120110605051,"Block Group 1, Census Tract 605.05, Broward County, Florida",53766,7165
1500000US120110605052,120110605052,"Block Group 2, Census Tract 605.05, Broward County, Florida",34906,6699
1500000US120110606031,120110606031,"Block Group 1, Census Tract 606.03, Broward County, Florida",54318,15172
1500000US120110606032,120110606032,"Block Group 2, Census Tract 606.03, Broward County, Florida",97629,11064
1500000US120110606051,120110606051,"Block Group 1, Census Tract 606.05, Broward County, Florida",57857,13925
1500000US120110606052,120110606052,"Block Group 2, Census Tract 606.05, Broward County, Florida",79167,8553
1500000US120110606061,120110606061,"Block Group 1, Census Tract 606.06, Broward County, Florida",67982,16263
1500000US120110606062,120110606062,"Block Group 2, Census Tract 606.06, Broward County, Florida",36275,12149
1500000US120110606071,120110606071,"Block Group 1, Census Tract 606.07, Broward County, Florida",97241,18409
1500000US120110606072,120110606072,"Block Group 2, Census Tract 606.07, Broward County, Florida",82813,25106
1500000US120110606081,120110606081,"Block Group 1, Census Tract 606.08, Broward County, Florida",75458,21791
1500000US120110606082,120110606082,"Block Group 2, Census Tract 606.08, Broward County, Florida",48990,7350
1500000US120110606083,120110606083,"Block Group 3, Census Tract 606.08, Broward County, Florida",64730,18841
1500000US120110606091,120110606091,"Block Group 1, Census Tract 606.09, Broward County, Florida",60587,5689
1500000US120110606092,120110606092,"Block Group 2, Census Tract 606.09, Broward County, Florida",92344,15836
1500000US120110607001,120110607001,"Block Group 1, Census Tract 607, Broward County, Florida",50114,19234
1500000US120110607002,120110607002,"Block Group 2, Census Tract 607, Broward County, Florida",87321,18991
1500000US120110607003,120110607003,"Block Group 3, Census Tract 607, Broward County, Florida",111786,62969
1500000US120110608011,120110608011,"Block Group 1, Census Tract 608.01, Broward County, Florida",57500,9332
1500000US120110608021,120110608021,"Block Group 1, Census Tract 608.02, Broward County, Florida",51667,26749
1500000US120110608022,120110608022,"Block Group 2, Census Tract 608.02, Broward County, Florida",33140,2880
1500000US120110608023,120110608023,"Block Group 3, Census Tract 608.02, Broward County, Florida",54537,13703
1500000US120110609001,120110609001,"Block Group 1, Census Tract 609, Broward County, Florida",96750,13990
1500000US120110609002,120110609002,"Block Group 2, Census Tract 609, Broward County, Florida",103105,3771
1500000US120110609003,120110609003,"Block Group 3, Census Tract 609, Broward County, Florida",97778,37382
1500000US120110610011,120110610011,"Block Group 1, Census Tract 610.01, Broward County, Florida",107571,17218
1500000US120110610012,120110610012,"Block Group 2, Census Tract 610.01, Broward County, Florida",121471,60924
1500000US120110610013,120110610013,"Block Group 3, Census Tract 610.01, Broward County, Florida",102614,28083
1500000US120110610021,120110610021,"Block Group 1, Census Tract 610.02, Broward County, Florida",98795,31568
1500000US120110610022,120110610022,"Block Group 2, Census Tract 610.02, Broward County, Florida",57578,6180
1500000US120110610023,120110610023,"Block Group 3, Census Tract 610.02, Broward County, Florida",44421,30351
1500000US120110610024,120110610024,"Block Group 4, Census Tract 610.02, Broward County, Florida",70000,12880
1500000US120110611001,120110611001,"Block Group 1, Census Tract 611, Broward County, Florida",43947,12147
1500000US120110611003,120110611003,"Block Group 3, Census Tract 611, Broward County, Florida",50217,24879
1500000US120110701011,120110701011,"Block Group 1, Census Tract 701.01, Broward County, Florida",-,**
1500000US120110701012,120110701012,"Block Group 2, Census Tract 701.01, Broward County, Florida",31867,8696
1500000US120110701013,120110701013,"Block Group 3, Census Tract 701.01, Broward County, Florida",33105,5717
1500000US120110701014,120110701014,"Block Group 4, Census Tract 701.01, Broward County, Florida",37276,21911
1500000US120110701021,120110701021,"Block Group 1, Census Tract 701.02, Broward County, Florida",38125,20010
1500000US120110702041,120110702041,"Block Group 1, Census Tract 702.04, Broward County, Florida",44479,34871
1500000US120110702042,120110702042,"Block Group 2, Census Tract 702.04, Broward County, Florida",41660,8096
1500000US120110702051,120110702051,"Block Group 1, Census Tract 702.05, Broward County, Florida",121786,61197
1500000US120110702052,120110702052,"Block Group 2, Census Tract 702.05, Broward County, Florida",81912,16271
1500000US120110702053,120110702053,"Block Group 3, Census Tract 702.05, Broward County, Florida",59779,19868
1500000US120110702071,120110702071,"Block Group 1, Census Tract 702.07, Broward County, Florida",42024,12063
1500000US120110702072,120110702072,"Block Group 2, Census Tract 702.07, Broward County, Florida",43370,6142
1500000US120110702081,120110702081,"Block Group 1, Census Tract 702.08, Broward County, Florida",114632,40963
1500000US120110702082,120110702082,"Block Group 2, Census Tract 702.08, Broward County, Florida",42222,27733
1500000US120110702083,120110702083,"Block Group 3, Census Tract 702.08, Broward County, Florida",156563,30527
1500000US120110702091,120110702091,"Block Group 1, Census Tract 702.09, Broward County, Florida",127857,22803
1500000US120110702092,120110702092,"Block Group 2, Census Tract 702.09, Broward County, Florida",115492,11330
1500000US120110702101,120110702101,"Block Group 1, Census Tract 702.10, Broward County, Florida",50660,10318
1500000US120110702102,120110702102,"Block Group 2, Census Tract 702.10, Broward County, Florida",17022,5643
1500000US120110702111,120110702111,"Block Group 1, Census Tract 702.11, Broward County, Florida",45357,16430
1500000US120110702112,120110702112,"Block Group 2, Census Tract 702.11, Broward County, Florida",64813,17722
1500000US120110703041,120110703041,"Block Group 1, Census Tract 703.04, Broward County, Florida",47483,16719
1500000US120110703042,120110703042,"Block Group 2, Census Tract 703.04, Broward County, Florida",123041,10035
1500000US120110703043,120110703043,"Block Group 3, Census Tract 703.04, Broward County, Florida",102292,14593
1500000US120110703051,120110703051,"Block Group 1, Census Tract 703.05, Broward County, Florida",88944,26130
1500000US120110703052,120110703052,"Block Group 2, Census Tract 703.05, Broward County, Florida",59531,43159
1500000US120110703053,120110703053,"Block Group 3, Census Tract 703.05, Broward County, Florida",57870,10641
1500000US120110703054,120110703054,"Block Group 4, Census Tract 703.05, Broward County, Florida",27093,14997
1500000US120110703061,120110703061,"Block Group 1, Census Tract 703.06, Broward County, Florida",169464,36705
1500000US120110703062,120110703062,"Block Group 2, Census Tract 703.06, Broward County, Florida",166094,35575
1500000US120110703063,120110703063,"Block Group 3, Census Tract 703.06, Broward County, Florida",156864,38649
1500000US120110703101,120110703101,"Block Group 1, Census Tract 703.10, Broward County, Florida",83500,27869
1500000US120110703111,120110703111,"Block Group 1, Census Tract 703.11, Broward County, Florida",116061,9405
1500000US120110703112,120110703112,"Block Group 2, Census Tract 703.11, Broward County, Florida",58724,9284
1500000US120110703113,120110703113,"Block Group 3, Census Tract 703.11, Broward County, Florida",82596,14159
1500000US120110703121,120110703121,"Block Group 1, Census Tract 703.12, Broward County, Florida",96029,28118
1500000US120110703122,120110703122,"Block Group 2, Census Tract 703.12, Broward County, Florida",140066,27746
1500000US120110703123,120110703123,"Block Group 3, Census Tract 703.12, Broward County, Florida",100875,32850
1500000US120110703124,120110703124,"Block Group 4, Census Tract 703.12, Broward County, Florida",94349,30034
1500000US120110703131,120110703131,"Block Group 1, Census Tract 703.13, Broward County, Florida",80481,13454
1500000US120110703132,120110703132,"Block Group 2, Census Tract 703.13, Broward County, Florida",85625,16207
1500000US120110703133,120110703133,"Block Group 3, Census Tract 703.13, Broward County, Florida","250,000+",***
1500000US120110703134,120110703134,"Block Group 4, Census Tract 703.13, Broward County, Florida",102661,39585
1500000US120110703141,120110703141,"Block Group 1, Census Tract 703.14, Broward County, Florida",111964,12339
1500000US120110703151,120110703151,"Block Group 1, Census Tract 703.15, Broward County, Florida",86781,6457
1500000US120110703152,120110703152,"Block Group 2, Census Tract 703.15, Broward County, Florida",82031,15492
1500000US120110703153,120110703153,"Block Group 3, Census Tract 703.15, Broward County, Florida",84643,21213
1500000US120110703154,120110703154,"Block Group 4, Census Tract 703.15, Broward County, Florida",156157,61312
1500000US120110703161,120110703161,"Block Group 1, Census Tract 703.16, Broward County, Florida",125644,28436
1500000US120110703162,120110703162,"Block Group 2, Census Tract 703.16, Broward County, Florida",128750,52774
1500000US120110703163,120110703163,"Block Group 3, Census Tract 703.16, Broward County, Florida",127995,24446
1500000US120110703164,120110703164,"Block Group 4, Census Tract 703.16, Broward County, Florida",83182,14096
1500000US120110703171,120110703171,"Block Group 1, Census Tract 703.17, Broward County, Florida",103323,11141
1500000US120110703181,120110703181,"Block Group 1, Census Tract 703.18, Broward County, Florida",149375,26024
1500000US120110703182,120110703182,"Block Group 2, Census Tract 703.18, Broward County, Florida",203438,53295
1500000US120110703191,120110703191,"Block Group 1, Census Tract 703.19, Broward County, Florida",109653,14045
1500000US120110703192,120110703192,"Block Group 2, Census Tract 703.19, Broward County, Florida",173875,21987
1500000US120110703201,120110703201,"Block Group 1, Census Tract 703.20, Broward County, Florida",63897,35106
1500000US120110703202,120110703202,"Block Group 2, Census Tract 703.20, Broward County, Florida",123875,26385
1500000US120110703203,120110703203,"Block Group 3, Census Tract 703.20, Broward County, Florida",127361,18891
1500000US120110703204,120110703204,"Block Group 4, Census Tract 703.20, Broward County, Florida",55341,48535
1500000US120110703211,120110703211,"Block Group 1, Census Tract 703.21, Broward County, Florida",54091,6169
1500000US120110703221,120110703221,"Block Group 1, Census Tract 703.22, Broward County, Florida",53083,17286
1500000US120110703222,120110703222,"Block Group 2, Census Tract 703.22, Broward County, Florida",62333,16603
1500000US120110703223,120110703223,"Block Group 3, Census Tract 703.22, Broward County, Florida",31589,21017
1500000US120110704011,120110704011,"Block Group 1, Census Tract 704.01, Broward County, Florida",70766,4714
1500000US120110704013,120110704013,"Block Group 3, Census Tract 704.01, Broward County, Florida",73361,7789
1500000US120110704021,120110704021,"Block Group 1, Census Tract 704.02, Broward County, Florida",112763,12267
1500000US120110704031,120110704031,"Block Group 1, Census Tract 704.03, Broward County, Florida",66806,22071
1500000US120110704032,120110704032,"Block Group 2, Census Tract 704.03, Broward County, Florida",68723,11851
1500000US120110704041,120110704041,"Block Group 1, Census Tract 704.04, Broward County, Florida",79052,12745
1500000US120110704042,120110704042,"Block Group 2, Census Tract 704.04, Broward County, Florida",76250,32088
1500000US120110704051,120110704051,"Block Group 1, Census Tract 704.05, Broward County, Florida",99214,19144
1500000US120110704052,120110704052,"Block Group 2, Census Tract 704.05, Broward County, Florida",82679,23093
1500000US120110705011,120110705011,"Block Group 1, Census Tract 705.01, Broward County, Florida",115272,13150
1500000US120110705012,120110705012,"Block Group 2, Census Tract 705.01, Broward County, Florida",136731,32826
1500000US120110705013,120110705013,"Block Group 3, Census Tract 705.01, Broward County, Florida",155054,107141
1500000US120110705021,120110705021,"Block Group 1, Census Tract 705.02, Broward County, Florida",64500,19205
1500000US120110705022,120110705022,"Block Group 2, Census Tract 705.02, Broward County, Florida",43611,17454
1500000US120110705023,120110705023,"Block Group 3, Census Tract 705.02, Broward County, Florida",29539,8407
1500000US120110706011,120110706011,"Block Group 1, Census Tract 706.01, Broward County, Florida",88200,21938
1500000US120110706012,120110706012,"Block Group 2, Census Tract 706.01, Broward County, Florida",37354,9167
1500000US120110706021,120110706021,"Block Group 1, Census Tract 706.02, Broward County, Florida",40500,13166
1500000US120110706022,120110706022,"Block Group 2, Census Tract 706.02, Broward County, Florida",49388,11002
1500000US120110801011,120110801011,"Block Group 1, Census Tract 801.01, Broward County, Florida",52866,11676
1500000US120110801012,120110801012,"Block Group 2, Census Tract 801.01, Broward County, Florida",42342,19514
1500000US120110801013,120110801013,"Block Group 3, Census Tract 801.01, Broward County, Florida",46618,10727
1500000US120110801021,120110801021,"Block Group 1, Census Tract 801.02, Broward County, Florida",26707,7035
1500000US120110801022,120110801022,"Block Group 2, Census Tract 801.02, Broward County, Florida",21790,2665
1500000US120110801023,120110801023,"Block Group 3, Census Tract 801.02, Broward County, Florida",36250,7987
1500000US120110801025,120110801025,"Block Group 5, Census Tract 801.02, Broward County, Florida",54423,13646
1500000US120110801031,120110801031,"Block Group 1, Census Tract 801.03, Broward County, Florida",64231,14355
1500000US120110802001,120110802001,"Block Group 1, Census Tract 802, Broward County, Florida",49167,15439
1500000US120110804021,120110804021,"Block Group 1, Census Tract 804.02, Broward County, Florida",48359,9543
1500000US120110804022,120110804022,"Block Group 2, Census Tract 804.02, Broward County, Florida",24028,7170
1500000US120110804031,120110804031,"Block Group 1, Census Tract 804.03, Broward County, Florida",52296,16245
1500000US120110804032,120110804032,"Block Group 2, Census Tract 804.03, Broward County, Florida",99773,24477
1500000US120110804033,120110804033,"Block Group 3, Census Tract 804.03, Broward County, Florida",40476,15079
1500000US120110804034,120110804034,"Block Group 4, Census Tract 804.03, Broward County, Florida",69375,40014
1500000US120110804051,120110804051,"Block Group 1, Census Tract 804.05, Broward County, Florida",45417,22454
1500000US120110804052,120110804052,"Block Group 2, Census Tract 804.05, Broward County, Florida",39226,13931
1500000US120110804061,120110804061,"Block Group 1, Census Tract 804.06, Broward County, Florida",57663,23555
1500000US120110804062,120110804062,"Block Group 2, Census Tract 804.06, Broward County, Florida",65051,21721
1500000US120110804063,120110804063,"Block Group 3, Census Tract 804.06, Broward County, Florida",63158,45415
1500000US120110805001,120110805001,"Block Group 1, Census Tract 805, Broward County, Florida",14800,7535
1500000US120110805002,120110805002,"Block Group 2, Census Tract 805, Broward County, Florida",22944,11176
1500000US120110805003,120110805003,"Block Group 3, Census Tract 805, Broward County, Florida",15694,5594
1500000US120110805004,120110805004,"Block Group 4, Census Tract 805, Broward County, Florida",30435,8562
1500000US120110901011,120110901011,"Block Group 1, Census Tract 901.01, Broward County, Florida",108910,38207
1500000US120110901012,120110901012,"Block Group 2, Census Tract 901.01, Broward County, Florida",50319,6530
1500000US120110901013,120110901013,"Block Group 3, Census Tract 901.01, Broward County, Florida",51484,38735
1500000US120110901014,120110901014,"Block Group 4, Census Tract 901.01, Broward County, Florida",74327,10559
1500000US120110901015,120110901015,"Block Group 5, Census Tract 901.01, Broward County, Florida",74500,52974
1500000US120110901021,120110901021,"Block Group 1, Census Tract 901.02, Broward County, Florida",60469,13907
1500000US120110901022,120110901022,"Block Group 2, Census Tract 901.02, Broward County, Florida",48438,25509
1500000US120110902001,120110902001,"Block Group 1, Census Tract 902, Broward County, Florida",77961,33715
1500000US120110902002,120110902002,"Block Group 2, Census Tract 902, Broward County, Florida",73477,14309
1500000US120110902003,120110902003,"Block Group 3, Census Tract 902, Broward County, Florida",82321,49720
1500000US120110902004,120110902004,"Block Group 4, Census Tract 902, Broward County, Florida",89688,39053
1500000US120110903011,120110903011,"Block Group 1, Census Tract 903.01, Broward County, Florida",30347,11562
1500000US120110903012,120110903012,"Block Group 2, Census Tract 903.01, Broward County, Florida",17639,4654
1500000US120110903021,120110903021,"Block Group 1, Census Tract 903.02, Broward County, Florida",59345,18684
1500000US120110903023,120110903023,"Block Group 3, Census Tract 903.02, Broward County, Florida",35333,10600
1500000US120110903024,120110903024,"Block Group 4, Census Tract 903.02, Broward County, Florida",26366,5474
1500000US120110903025,120110903025,"Block Group 5, Census Tract 903.02, Broward County, Florida",44209,16061
1500000US120110903026,120110903026,"Block Group 6, Census Tract 903.02, Broward County, Florida",53165,11027
1500000US120110904011,120110904011,"Block Group 1, Census Tract 904.01, Broward County, Florida",59000,18126
1500000US120110904012,120110904012,"Block Group 2, Census Tract 904.01, Broward County, Florida",58393,24548
1500000US120110904013,120110904013,"Block Group 3, Census Tract 904.01, Broward County, Florida",31203,3817
1500000US120110904031,120110904031,"Block Group 1, Census Tract 904.03, Broward County, Florida",51184,16019
1500000US120110904032,120110904032,"Block Group 2, Census Tract 904.03, Broward County, Florida",26217,10502
1500000US120110904041,120110904041,"Block Group 1, Census Tract 904.04, Broward County, Florida",34625,11212
1500000US120110904042,120110904042,"Block Group 2, Census Tract 904.04, Broward County, Florida",36126,4613
1500000US120110905021,120110905021,"Block Group 1, Census Tract 905.02, Broward County, Florida",100707,13929
1500000US120110905022,120110905022,"Block Group 2, Census Tract 905.02, Broward County, Florida",62854,4978
1500000US120110905023,120110905023,"Block Group 3, Census Tract 905.02, Broward County, Florida",101739,19401
1500000US120110905024,120110905024,"Block Group 4, Census Tract 905.02, Broward County, Florida",88404,49276
1500000US120110905031,120110905031,"Block Group 1, Census Tract 905.03, Broward County, Florida",79250,12413
1500000US120110905041,120110905041,"Block Group 1, Census Tract 905.04, Broward County, Florida",32647,6841
1500000US120110905042,120110905042,"Block Group 2, Census Tract 905.04, Broward County, Florida",41250,21541
1500000US120110905043,120110905043,"Block Group 3, Census Tract 905.04, Broward County, Florida",30417,5432
1500000US120110906011,120110906011,"Block Group 1, Census Tract 906.01, Broward County, Florida",56328,10468
1500000US120110906012,120110906012,"Block Group 2, Census Tract 906.01, Broward County, Florida",47109,19524
1500000US120110906021,120110906021,"Block Group 1, Census Tract 906.02, Broward County, Florida",34671,10419
1500000US120110906022,120110906022,"Block Group 2, Census Tract 906.02, Broward County, Florida",38984,13681
1500000US120110906023,120110906023,"Block Group 3, Census Tract 906.02, Broward County, Florida",75217,8074
1500000US120110906024,120110906024,"Block Group 4, Census Tract 906.02, Broward County, Florida",45137,2923
1500000US120110906025,120110906025,"Block Group 5, Census Tract 906.02, Broward County, Florida",69792,13289
1500000US120110907001,120110907001,"Block Group 1, Census Tract 907, Broward County, Florida",56354,18965
1500000US120110907002,120110907002,"Block Group 2, Census Tract 907, Broward County, Florida",61967,6145
1500000US120110908011,120110908011,"Block Group 1, Census Tract 908.01, Broward County, Florida",42591,12029
1500000US120110908012,120110908012,"Block Group 2, Census Tract 908.01, Broward County, Florida",71802,22334
1500000US120110908021,120110908021,"Block Group 1, Census Tract 908.02, Broward County, Florida",37391,25085
1500000US120110908022,120110908022,"Block Group 2, Census Tract 908.02, Broward County, Florida",62222,20191
1500000US120110908023,120110908023,"Block Group 3, Census Tract 908.02, Broward County, Florida",24911,17393
1500000US120110908024,120110908024,"Block Group 4, Census Tract 908.02, Broward County, Florida",38750,6349
1500000US120110909001,120110909001,"Block Group 1, Census Tract 909, Broward County, Florida",74716,22571
1500000US120110909002,120110909002,"Block Group 2, Census Tract 909, Broward County, Florida",84231,38255
1500000US120110909003,120110909003,"Block Group 3, Census Tract 909, Broward County, Florida",75469,32737
1500000US120110909004,120110909004,"Block Group 4, Census Tract 909, Broward County, Florida",73897,9708
1500000US120110910001,120110910001,"Block Group 1, Census Tract 910, Broward County, Florida",61250,12331
1500000US120110910002,120110910002,"Block Group 2, Census Tract 910, Broward County, Florida",49018,12015
1500000US120110910003,120110910003,"Block Group 3, Census Tract 910, Broward County, Florida",63864,37553
1500000US120110911001,120110911001,"Block Group 1, Census Tract 911, Broward County, Florida",39871,17426
1500000US120110911002,120110911002,"Block Group 2, Census Tract 911, Broward County, Florida",24914,22601
1500000US120110911003,120110911003,"Block Group 3, Census Tract 911, Broward County, Florida",32295,8043
1500000US120110911004,120110911004,"Block Group 4, Census Tract 911, Broward County, Florida",23087,6530
1500000US120110912011,120110912011,"Block Group 1, Census Tract 912.01, Broward County, Florida",35938,5309
1500000US120110912012,120110912012,"Block Group 2, Census Tract 912.01, Broward County, Florida",44450,12825
1500000US120110912021,120110912021,"Block Group 1, Census Tract 912.02, Broward County, Florida",57538,14332
1500000US120110912022,120110912022,"Block Group 2, Census Tract 912.02, Broward County, Florida",49464,14922
1500000US120110913001,120110913001,"Block Group 1, Census Tract 913, Broward County, Florida",77885,6830
1500000US120110913002,120110913002,"Block Group 2, Census Tract 913, Broward County, Florida",50893,11290
1500000US120110913003,120110913003,"Block Group 3, Census Tract 913, Broward County, Florida",43542,11019
1500000US120110914001,120110914001,"Block Group 1, Census Tract 914, Broward County, Florida",35956,16751
1500000US120110914002,120110914002,"Block Group 2, Census Tract 914, Broward County, Florida",33355,6186
1500000US120110914003,120110914003,"Block Group 3, Census Tract 914, Broward County, Florida",47125,13355
1500000US120110914004,120110914004,"Block Group 4, Census Tract 914, Broward County, Florida",23576,6639
1500000US120110915001,120110915001,"Block Group 1, Census Tract 915, Broward County, Florida",44458,9388
1500000US120110915003,120110915003,"Block Group 3, Census Tract 915, Broward County, Florida",31053,4172
1500000US120110916001,120110916001,"Block Group 1, Census Tract 916, Broward County, Florida",34375,18213
1500000US120110916002,120110916002,"Block Group 2, Census Tract 916, Broward County, Florida",33608,14202
1500000US120110916003,120110916003,"Block Group 3, Census Tract 916, Broward County, Florida",36232,9410
1500000US120110917011,120110917011,"Block Group 1, Census Tract 917.01, Broward County, Florida",59417,21272
1500000US120110917012,120110917012,"Block Group 2, Census Tract 917.01, Broward County, Florida",28601,17306
1500000US120110917013,120110917013,"Block Group 3, Census Tract 917.01, Broward County, Florida",58750,31543
1500000US120110917021,120110917021,"Block Group 1, Census Tract 917.02, Broward County, Florida",77554,46861
1500000US120110917022,120110917022,"Block Group 2, Census Tract 917.02, Broward County, Florida",59906,6346
1500000US120110917023,120110917023,"Block Group 3, Census Tract 917.02, Broward County, Florida",36558,7947
1500000US120110918011,120110918011,"Block Group 1, Census Tract 918.01, Broward County, Florida",31739,15732
1500000US120110918012,120110918012,"Block Group 2, Census Tract 918.01, Broward County, Florida",51474,14816
1500000US120110918013,120110918013,"Block Group 3, Census Tract 918.01, Broward County, Florida",42443,10943
1500000US120110918021,120110918021,"Block Group 1, Census Tract 918.02, Broward County, Florida",38470,9473
1500000US120110918022,120110918022,"Block Group 2, Census Tract 918.02, Broward County, Florida",30159,2719
1500000US120110919011,120110919011,"Block Group 1, Census Tract 919.01, Broward County, Florida",50375,32405
1500000US120110919012,120110919012,"Block Group 2, Census Tract 919.01, Broward County, Florida",67063,11287
1500000US120110919013,120110919013,"Block Group 3, Census Tract 919.01, Broward County, Florida",54861,30200
1500000US120110919021,120110919021,"Block Group 1, Census Tract 919.02, Broward County, Florida",50091,8944
1500000US120110919022,120110919022,"Block Group 2, Census Tract 919.02, Broward County, Florida",34658,4245
1500000US120110919023,120110919023,"Block Group 3, Census Tract 919.02, Broward County, Florida",19566,8470
1500000US120110920001,120110920001,"Block Group 1, Census Tract 920, Broward County, Florida",109417,35159
1500000US120110920002,120110920002,"Block Group 2, Census Tract 920, Broward County, Florida",135795,68415
1500000US120110920003,120110920003,"Block Group 3, Census Tract 920, Broward County, Florida",90039,40673
1500000US120111001011,120111001011,"Block Group 1, Census Tract 1001.01, Broward County, Florida",67857,12331
1500000US120111001012,120111001012,"Block Group 2, Census Tract 1001.01, Broward County, Florida",28207,6384
1500000US120111001013,120111001013,"Block Group 3, Census Tract 1001.01, Broward County, Florida",32744,7086
1500000US120111001014,120111001014,"Block Group 4, Census Tract 1001.01, Broward County, Florida",28897,10162
1500000US120111001031,120111001031,"Block Group 1, Census Tract 1001.03, Broward County, Florida",53600,12555
1500000US120111001032,120111001032,"Block Group 2, Census Tract 1001.03, Broward County, Florida",22500,9174
1500000US120111001041,120111001041,"Block Group 1, Census Tract 1001.04, Broward County, Florida",43177,18012
1500000US120111001042,120111001042,"Block Group 2, Census Tract 1001.04, Broward County, Florida",47019,11101
1500000US120111001051,120111001051,"Block Group 1, Census Tract 1001.05, Broward County, Florida",33235,12489
1500000US120111002011,120111002011,"Block Group 1, Census Tract 1002.01, Broward County, Florida",23261,7294
1500000US120111002021,120111002021,"Block Group 1, Census Tract 1002.02, Broward County, Florida",30567,6185
1500000US120111002022,120111002022,"Block Group 2, Census Tract 1002.02, Broward County, Florida",28113,10316
1500000US120111002023,120111002023,"Block Group 3, Census Tract 1002.02, Broward County, Florida",30917,14358
1500000US120111003001,120111003001,"Block Group 1, Census Tract 1003, Broward County, Florida",42122,27378
1500000US120111003002,120111003002,"Block Group 2, Census Tract 1003, Broward County, Florida",37107,10633
1500000US120111003003,120111003003,"Block Group 3, Census Tract 1003, Broward County, Florida",44779,21703
1500000US120111003004,120111003004,"Block Group 4, Census Tract 1003, Broward County, Florida",36049,5091
1500000US120111004001,120111004001,"Block Group 1, Census Tract 1004, Broward County, Florida",16000,6806
1500000US120111004002,120111004002,"Block Group 2, Census Tract 1004, Broward County, Florida",24118,15825
1500000US120111004003,120111004003,"Block Group 3, Census Tract 1004, Broward County, Florida",32000,6753
1500000US120111004004,120111004004,"Block Group 4, Census Tract 1004, Broward County, Florida",21429,5814
1500000US120111005011,120111005011,"Block Group 1, Census Tract 1005.01, Broward County, Florida",28269,11298
1500000US120111005021,120111005021,"Block Group 1, Census Tract 1005.02, Broward County, Florida",20174,8280
1500000US120111005022,120111005022,"Block Group 2, Census Tract 1005.02, Broward County, Florida",24313,5657
1500000US120111006001,120111006001,"Block Group 1, Census Tract 1006, Broward County, Florida",38899,6029
1500000US120111006002,120111006002,"Block Group 2, Census Tract 1006, Broward County, Florida",36494,11409
1500000US120111006003,120111006003,"Block Group 3, Census Tract 1006, Broward County, Florida",40595,11285
1500000US120111007001,120111007001,"Block Group 1, Census Tract 1007, Broward County, Florida",24932,19204
1500000US120111007002,120111007002,"Block Group 2, Census Tract 1007, Broward County, Florida",48125,22703
1500000US120111007003,120111007003,"Block Group 3, Census Tract 1007, Broward County, Florida",45764,13894
1500000US120111007004,120111007004,"Block Group 4, Census Tract 1007, Broward County, Florida",26217,16406
1500000US120111007005,120111007005,"Block Group 5, Census Tract 1007, Broward County, Florida",33824,12268
